proxy,depth,upper_age,lower_age,age,variable,count
llaviucu_pollen_counts,27.5,945,1010,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,47.5,1406,1445,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,52.5,1483,1521,NA,cf.Matayba..Sapind.,1
llaviucu_pollen_counts,57.5,1561,1601,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,60,1601,1640,NA,cf.Matayba..Sapind.,1
llaviucu_pollen_counts,70,1758,1797,NA,cf.Matayba..Sapind.,1
llaviucu_pollen_counts,80,1914,1953,NA,cf.Matayba..Sapind.,1
llaviucu_pollen_counts,85,1992,2030,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,95,2144,2183,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,100,2222,2261,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,105,2299,2338,NA,cf.Matayba..Sapind.,2
llaviucu_pollen_counts,110,2377,2415,NA,cf.Matayba..Sapind.,1
llaviucu_pollen_counts,147.5,2959,2999,NA,cf.Matayba..Sapind.,3
llaviucu_pollen_counts,0,-59,-53,NA,Rubiaceae..cf.Hoffmannia.,3
llaviucu_pollen_counts,32.5,1050,1142,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,40,1267,1318,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,55,1521,1561,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,60,1601,1640,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,90,2068,2106,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,115,2454,2493,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,135,2765,2804,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,137.5,2804,2842,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,150,2999,3046,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,155,3077,3115,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,157.5,3115,3154,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,160,3154,3192,NA,Rubiaceae..cf.Hoffmannia.,3
llaviucu_pollen_counts,162.5,3192,3230,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,170,3306,3345,NA,Rubiaceae..cf.Hoffmannia.,2
llaviucu_pollen_counts,172.5,3345,3384,NA,Rubiaceae..cf.Hoffmannia.,1
llaviucu_pollen_counts,25,881,945,NA,Aralia,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Aralia,1
llaviucu_pollen_counts,45,1368,1406,NA,Aralia,3
llaviucu_pollen_counts,52.5,1483,1521,NA,Aralia,1
llaviucu_pollen_counts,57.5,1561,1601,NA,Aralia,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Aralia,1
llaviucu_pollen_counts,75,1836,1875,NA,Aralia,1
llaviucu_pollen_counts,77.5,1875,1914,NA,Aralia,2
llaviucu_pollen_counts,82.5,1953,1992,NA,Aralia,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Aralia,2
llaviucu_pollen_counts,112.5,2415,2454,NA,Aralia,3
llaviucu_pollen_counts,117.5,2493,2533,NA,Aralia,1
llaviucu_pollen_counts,135,2765,2804,NA,Aralia,2
llaviucu_pollen_counts,137.5,2804,2842,NA,Aralia,2
llaviucu_pollen_counts,147.5,2959,2999,NA,Aralia,1
llaviucu_pollen_counts,165,3230,3268,NA,Aralia,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Juglandaceae,2
llaviucu_pollen_counts,5,-46,212,NA,Juglandaceae,1
llaviucu_pollen_counts,7.5,212,469,NA,Juglandaceae,1
llaviucu_pollen_counts,10,469,535,NA,Juglandaceae,1
llaviucu_pollen_counts,15,600,670,NA,Juglandaceae,1
llaviucu_pollen_counts,40,1267,1318,NA,Juglandaceae,2
llaviucu_pollen_counts,47.5,1406,1445,NA,Juglandaceae,2
llaviucu_pollen_counts,50,1445,1483,NA,Juglandaceae,4
llaviucu_pollen_counts,57.5,1561,1601,NA,Juglandaceae,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Juglandaceae,2
llaviucu_pollen_counts,72.5,1797,1836,NA,Juglandaceae,1
llaviucu_pollen_counts,75,1836,1875,NA,Juglandaceae,3
llaviucu_pollen_counts,77.5,1875,1914,NA,Juglandaceae,2
llaviucu_pollen_counts,80,1914,1953,NA,Juglandaceae,1
llaviucu_pollen_counts,87.5,2030,2068,NA,Juglandaceae,1
llaviucu_pollen_counts,95,2144,2183,NA,Juglandaceae,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Juglandaceae,2
llaviucu_pollen_counts,100,2222,2261,NA,Juglandaceae,1
llaviucu_pollen_counts,105,2299,2338,NA,Juglandaceae,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Juglandaceae,1
llaviucu_pollen_counts,110,2377,2415,NA,Juglandaceae,1
llaviucu_pollen_counts,170,3306,3345,NA,Juglandaceae,1
llaviucu_pollen_counts,17.5,670,740,NA,Mutisia..Astera.,1
llaviucu_pollen_counts,47.5,1406,1445,NA,Mutisia..Astera.,2
llaviucu_pollen_counts,67.5,1719,1758,NA,Mutisia..Astera.,1
llaviucu_pollen_counts,77.5,1875,1914,NA,Mutisia..Astera.,1
llaviucu_pollen_counts,127.5,2650,2690,NA,Mutisia..Astera.,2
llaviucu_pollen_counts,150,2999,3046,NA,Mutisia..Astera.,1
llaviucu_pollen_counts,12.5,535,600,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,30,1010,1050,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,42.5,1318,1368,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,52.5,1483,1521,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,65,1680,1719,NA,Tricolp..8..Poma.,3
llaviucu_pollen_counts,72.5,1797,1836,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,95,2144,2183,NA,Tricolp..8..Poma.,1
llaviucu_pollen_counts,105,2299,2338,NA,Tricolp..8..Poma.,2
llaviucu_pollen_counts,7.5,212,469,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,15,600,670,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,92.5,2106,2144,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,100,2222,2261,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,140,2842,2881,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,147.5,2959,2999,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,167.5,3268,3306,NA,Pera..Euphorb.,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Gunnera,1
llaviucu_pollen_counts,60,1601,1640,NA,Gunnera,1
llaviucu_pollen_counts,165,3230,3268,NA,Gunnera,1
llaviucu_pollen_counts,175,3384,3422,NA,Gunnera,1
llaviucu_pollen_counts,77.5,1875,1914,NA,Borreria..Rub.,1
llaviucu_pollen_counts,0,-59,-53,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,2.5,-53,-46,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,10,469,535,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,17.5,670,740,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,40,1267,1318,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,47.5,1406,1445,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,50,1445,1483,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,57.5,1561,1601,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,65,1680,1719,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,70,1758,1797,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,80,1914,1953,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,110,2377,2415,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,115,2454,2493,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,120,2533,2571,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,122.5,2571,2609,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,135,2765,2804,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,137.5,2804,2842,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,147.5,2959,2999,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,150,2999,3046,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,157.5,3115,3154,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,162.5,3192,3230,NA,Gonocalyx..Ericaceae.,2
llaviucu_pollen_counts,175,3384,3422,NA,Gonocalyx..Ericaceae.,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Asteraceae..lig.,1
llaviucu_pollen_counts,7.5,212,469,NA,Asteraceae..lig.,1
llaviucu_pollen_counts,12.5,535,600,NA,Asteraceae..lig.,1
llaviucu_pollen_counts,15,600,670,NA,Asteraceae..lig.,2
llaviucu_pollen_counts,22.5,810,881,NA,Asteraceae..lig.,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,7.5,212,469,NA,Pagamea..Rub.,2
llaviucu_pollen_counts,12.5,535,600,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,25,881,945,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,30,1010,1050,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,42.5,1318,1368,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,55,1521,1561,NA,Pagamea..Rub.,3
llaviucu_pollen_counts,57.5,1561,1601,NA,Pagamea..Rub.,1
llaviucu_pollen_counts,62.5,1640,1680,NA,Pagamea..Rub.,2
llaviucu_pollen_counts,65,1680,1719,NA,Pagamea..Rub.,6
llaviucu_pollen_counts,72.5,1797,1836,NA,Pagamea..Rub.,4
llaviucu_pollen_counts,77.5,1875,1914,NA,Pagamea..Rub.,5
llaviucu_pollen_counts,87.5,2030,2068,NA,Pagamea..Rub.,4
llaviucu_pollen_counts,100,2222,2261,NA,Pagamea..Rub.,3
llaviucu_pollen_counts,102.5,2261,2299,NA,Pagamea..Rub.,2
llaviucu_pollen_counts,105,2299,2338,NA,Pagamea..Rub.,3
llaviucu_pollen_counts,110,2377,2415,NA,Pagamea..Rub.,2
llaviucu_pollen_counts,37.5,1205,1267,NA,Paullinia..Sapind.,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Paullinia..Sapind.,1
llaviucu_pollen_counts,167.5,3268,3306,NA,Paullinia..Sapind.,1
llaviucu_pollen_counts,0,-59,-53,NA,Malanea..Rub.,1
llaviucu_pollen_counts,5,-46,212,NA,Malanea..Rub.,1
llaviucu_pollen_counts,15,600,670,NA,Malanea..Rub.,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Malanea..Rub.,1
llaviucu_pollen_counts,75,1836,1875,NA,Malanea..Rub.,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Malanea..Rub.,1
llaviucu_pollen_counts,95,2144,2183,NA,Malanea..Rub.,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Malanea..Rub.,2
llaviucu_pollen_counts,110,2377,2415,NA,Malanea..Rub.,1
llaviucu_pollen_counts,115,2454,2493,NA,Malanea..Rub.,3
llaviucu_pollen_counts,117.5,2493,2533,NA,Malanea..Rub.,3
llaviucu_pollen_counts,120,2533,2571,NA,Malanea..Rub.,1
llaviucu_pollen_counts,122.5,2571,2609,NA,Malanea..Rub.,1
llaviucu_pollen_counts,125,2609,2650,NA,Malanea..Rub.,1
llaviucu_pollen_counts,127.5,2650,2690,NA,Malanea..Rub.,3
llaviucu_pollen_counts,135,2765,2804,NA,Malanea..Rub.,4
llaviucu_pollen_counts,137.5,2804,2842,NA,Malanea..Rub.,4
llaviucu_pollen_counts,140,2842,2881,NA,Malanea..Rub.,1
llaviucu_pollen_counts,145,2919,2959,NA,Malanea..Rub.,1
llaviucu_pollen_counts,150,2999,3046,NA,Malanea..Rub.,1
llaviucu_pollen_counts,152.5,3046,3077,NA,Malanea..Rub.,2
llaviucu_pollen_counts,157.5,3115,3154,NA,Malanea..Rub.,4
llaviucu_pollen_counts,162.5,3192,3230,NA,Malanea..Rub.,1
llaviucu_pollen_counts,165,3230,3268,NA,Malanea..Rub.,4
llaviucu_pollen_counts,167.5,3268,3306,NA,Malanea..Rub.,1
llaviucu_pollen_counts,172.5,3345,3384,NA,Malanea..Rub.,1
llaviucu_pollen_counts,175,3384,3422,NA,Malanea..Rub.,2
llaviucu_pollen_counts,37.5,1205,1267,NA,Loranthaceae,1
llaviucu_pollen_counts,57.5,1561,1601,NA,Loranthaceae,1
llaviucu_pollen_counts,75,1836,1875,NA,Loranthaceae,1
llaviucu_pollen_counts,90,2068,2106,NA,Loranthaceae,1
llaviucu_pollen_counts,92.5,2106,2144,NA,Loranthaceae,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Loranthaceae,1
llaviucu_pollen_counts,175,3384,3422,NA,Loranthaceae,1
llaviucu_pollen_counts,0,-59,-53,NA,Dodonaea..Sapind..,2
llaviucu_pollen_counts,2.5,-53,-46,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,7.5,212,469,NA,Dodonaea..Sapind..,2
llaviucu_pollen_counts,12.5,535,600,NA,Dodonaea..Sapind..,3
llaviucu_pollen_counts,22.5,810,881,NA,Dodonaea..Sapind..,2
llaviucu_pollen_counts,27.5,945,1010,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,30,1010,1050,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,65,1680,1719,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Dodonaea..Sapind..,3
llaviucu_pollen_counts,100,2222,2261,NA,Dodonaea..Sapind..,2
llaviucu_pollen_counts,102.5,2261,2299,NA,Dodonaea..Sapind..,1
llaviucu_pollen_counts,0,-59,-53,NA,Brassicaceae,3
llaviucu_pollen_counts,2.5,-53,-46,NA,Brassicaceae,2
llaviucu_pollen_counts,5,-46,212,NA,Brassicaceae,1
llaviucu_pollen_counts,10,469,535,NA,Brassicaceae,1
llaviucu_pollen_counts,25,881,945,NA,Brassicaceae,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Brassicaceae,1
llaviucu_pollen_counts,35,1142,1205,NA,Brassicaceae,1
llaviucu_pollen_counts,40,1267,1318,NA,Brassicaceae,5
llaviucu_pollen_counts,42.5,1318,1368,NA,Brassicaceae,1
llaviucu_pollen_counts,50,1445,1483,NA,Brassicaceae,2
llaviucu_pollen_counts,55,1521,1561,NA,Brassicaceae,3
llaviucu_pollen_counts,60,1601,1640,NA,Brassicaceae,4
llaviucu_pollen_counts,67.5,1719,1758,NA,Brassicaceae,1
llaviucu_pollen_counts,72.5,1797,1836,NA,Brassicaceae,1
llaviucu_pollen_counts,75,1836,1875,NA,Brassicaceae,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Brassicaceae,2
llaviucu_pollen_counts,85,1992,2030,NA,Brassicaceae,1
llaviucu_pollen_counts,90,2068,2106,NA,Brassicaceae,1
llaviucu_pollen_counts,92.5,2106,2144,NA,Brassicaceae,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Brassicaceae,1
llaviucu_pollen_counts,100,2222,2261,NA,Brassicaceae,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Brassicaceae,4
llaviucu_pollen_counts,107.5,2338,2377,NA,Brassicaceae,3
llaviucu_pollen_counts,112.5,2415,2454,NA,Brassicaceae,5
llaviucu_pollen_counts,115,2454,2493,NA,Brassicaceae,1
llaviucu_pollen_counts,117.5,2493,2533,NA,Brassicaceae,1
llaviucu_pollen_counts,120,2533,2571,NA,Brassicaceae,1
llaviucu_pollen_counts,122.5,2571,2609,NA,Brassicaceae,1
llaviucu_pollen_counts,125,2609,2650,NA,Brassicaceae,1
llaviucu_pollen_counts,127.5,2650,2690,NA,Brassicaceae,6
llaviucu_pollen_counts,130,2690,2727,NA,Brassicaceae,6
llaviucu_pollen_counts,132.5,2727,2765,NA,Brassicaceae,2
llaviucu_pollen_counts,135,2765,2804,NA,Brassicaceae,3
llaviucu_pollen_counts,137.5,2804,2842,NA,Brassicaceae,3
llaviucu_pollen_counts,140,2842,2881,NA,Brassicaceae,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Brassicaceae,5
llaviucu_pollen_counts,145,2919,2959,NA,Brassicaceae,6
llaviucu_pollen_counts,147.5,2959,2999,NA,Brassicaceae,3
llaviucu_pollen_counts,150,2999,3046,NA,Brassicaceae,4
llaviucu_pollen_counts,152.5,3046,3077,NA,Brassicaceae,3
llaviucu_pollen_counts,155,3077,3115,NA,Brassicaceae,3
llaviucu_pollen_counts,157.5,3115,3154,NA,Brassicaceae,6
llaviucu_pollen_counts,160,3154,3192,NA,Brassicaceae,2
llaviucu_pollen_counts,162.5,3192,3230,NA,Brassicaceae,4
llaviucu_pollen_counts,165,3230,3268,NA,Brassicaceae,2
llaviucu_pollen_counts,170,3306,3345,NA,Brassicaceae,1
llaviucu_pollen_counts,172.5,3345,3384,NA,Brassicaceae,6
llaviucu_pollen_counts,175,3384,3422,NA,Brassicaceae,4
llaviucu_pollen_counts,0,-59,-53,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,2.5,-53,-46,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,5,-46,212,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,7.5,212,469,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,10,469,535,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,22.5,810,881,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,25,881,945,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,27.5,945,1010,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,30,1010,1050,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,40,1267,1318,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,42.5,1318,1368,NA,cf.Rubiaceae,3
llaviucu_pollen_counts,45,1368,1406,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,52.5,1483,1521,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,57.5,1561,1601,NA,cf.Rubiaceae,3
llaviucu_pollen_counts,67.5,1719,1758,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,82.5,1953,1992,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,85,1992,2030,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,97.5,2183,2222,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,100,2222,2261,NA,cf.Rubiaceae,3
llaviucu_pollen_counts,117.5,2493,2533,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,125,2609,2650,NA,cf.Rubiaceae,4
llaviucu_pollen_counts,127.5,2650,2690,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,130,2690,2727,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,135,2765,2804,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,137.5,2804,2842,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,147.5,2959,2999,NA,cf.Rubiaceae,6
llaviucu_pollen_counts,150,2999,3046,NA,cf.Rubiaceae,2
llaviucu_pollen_counts,155,3077,3115,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,157.5,3115,3154,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,162.5,3192,3230,NA,cf.Rubiaceae,1
llaviucu_pollen_counts,170,3306,3345,NA,cf.Rubiaceae,5
llaviucu_pollen_counts,175,3384,3422,NA,cf.Rubiaceae,3
llaviucu_pollen_counts,2.5,-53,-46,NA,Lamiaceae,1
llaviucu_pollen_counts,7.5,212,469,NA,Lamiaceae,1
llaviucu_pollen_counts,12.5,535,600,NA,Lamiaceae,1
llaviucu_pollen_counts,15,600,670,NA,Lamiaceae,1
llaviucu_pollen_counts,20,740,810,NA,Lamiaceae,1
llaviucu_pollen_counts,27.5,945,1010,NA,Lamiaceae,2
llaviucu_pollen_counts,30,1010,1050,NA,Lamiaceae,2
llaviucu_pollen_counts,35,1142,1205,NA,Lamiaceae,2
llaviucu_pollen_counts,37.5,1205,1267,NA,Lamiaceae,2
llaviucu_pollen_counts,42.5,1318,1368,NA,Lamiaceae,2
llaviucu_pollen_counts,45,1368,1406,NA,Lamiaceae,7
llaviucu_pollen_counts,47.5,1406,1445,NA,Lamiaceae,4
llaviucu_pollen_counts,55,1521,1561,NA,Lamiaceae,1
llaviucu_pollen_counts,57.5,1561,1601,NA,Lamiaceae,2
llaviucu_pollen_counts,60,1601,1640,NA,Lamiaceae,1
llaviucu_pollen_counts,62.5,1640,1680,NA,Lamiaceae,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Lamiaceae,1
llaviucu_pollen_counts,70,1758,1797,NA,Lamiaceae,2
llaviucu_pollen_counts,75,1836,1875,NA,Lamiaceae,1
llaviucu_pollen_counts,92.5,2106,2144,NA,Lamiaceae,1
llaviucu_pollen_counts,100,2222,2261,NA,Lamiaceae,1
llaviucu_pollen_counts,105,2299,2338,NA,Lamiaceae,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Lamiaceae,1
llaviucu_pollen_counts,110,2377,2415,NA,Lamiaceae,1
llaviucu_pollen_counts,120,2533,2571,NA,Lamiaceae,1
llaviucu_pollen_counts,122.5,2571,2609,NA,Lamiaceae,1
llaviucu_pollen_counts,125,2609,2650,NA,Lamiaceae,1
llaviucu_pollen_counts,130,2690,2727,NA,Lamiaceae,3
llaviucu_pollen_counts,140,2842,2881,NA,Lamiaceae,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Lamiaceae,3
llaviucu_pollen_counts,145,2919,2959,NA,Lamiaceae,1
llaviucu_pollen_counts,150,2999,3046,NA,Lamiaceae,3
llaviucu_pollen_counts,152.5,3046,3077,NA,Lamiaceae,1
llaviucu_pollen_counts,160,3154,3192,NA,Lamiaceae,1
llaviucu_pollen_counts,162.5,3192,3230,NA,Lamiaceae,1
llaviucu_pollen_counts,167.5,3268,3306,NA,Lamiaceae,1
llaviucu_pollen_counts,170,3306,3345,NA,Lamiaceae,1
llaviucu_pollen_counts,2.5,-53,-46,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,27.5,945,1010,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,40,1267,1318,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,90,2068,2106,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,105,2299,2338,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,112.5,2415,2454,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,117.5,2493,2533,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,152.5,3046,3077,NA,cf.Rhamnaceae,2
llaviucu_pollen_counts,165,3230,3268,NA,cf.Rhamnaceae,4
llaviucu_pollen_counts,170,3306,3345,NA,cf.Rhamnaceae,2
llaviucu_pollen_counts,172.5,3345,3384,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,177.5,3422,3460,NA,cf.Rhamnaceae,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,15,600,670,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,22.5,810,881,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,30,1010,1050,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,35,1142,1205,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,42.5,1318,1368,NA,Fagara..Rubiaceae.,2
llaviucu_pollen_counts,45,1368,1406,NA,Fagara..Rubiaceae.,2
llaviucu_pollen_counts,57.5,1561,1601,NA,Fagara..Rubiaceae.,2
llaviucu_pollen_counts,70,1758,1797,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,72.5,1797,1836,NA,Fagara..Rubiaceae.,4
llaviucu_pollen_counts,80,1914,1953,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,85,1992,2030,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,92.5,2106,2144,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,95,2144,2183,NA,Fagara..Rubiaceae.,2
llaviucu_pollen_counts,100,2222,2261,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,105,2299,2338,NA,Fagara..Rubiaceae.,1
llaviucu_pollen_counts,110,2377,2415,NA,Fagara..Rubiaceae.,2
llaviucu_pollen_counts,0,-59,-53,NA,Alseis,1
llaviucu_pollen_counts,5,-46,212,NA,Alseis,1
llaviucu_pollen_counts,27.5,945,1010,NA,Alseis,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Alseis,1
llaviucu_pollen_counts,40,1267,1318,NA,Alseis,1
llaviucu_pollen_counts,50,1445,1483,NA,Alseis,2
llaviucu_pollen_counts,60,1601,1640,NA,Alseis,3
llaviucu_pollen_counts,90,2068,2106,NA,Alseis,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Alseis,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Alseis,3
llaviucu_pollen_counts,112.5,2415,2454,NA,Alseis,1
llaviucu_pollen_counts,120,2533,2571,NA,Alseis,3
llaviucu_pollen_counts,122.5,2571,2609,NA,Alseis,3
llaviucu_pollen_counts,125,2609,2650,NA,Alseis,1
llaviucu_pollen_counts,130,2690,2727,NA,Alseis,4
llaviucu_pollen_counts,135,2765,2804,NA,Alseis,4
llaviucu_pollen_counts,137.5,2804,2842,NA,Alseis,4
llaviucu_pollen_counts,140,2842,2881,NA,Alseis,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Alseis,1
llaviucu_pollen_counts,145,2919,2959,NA,Alseis,1
llaviucu_pollen_counts,150,2999,3046,NA,Alseis,2
llaviucu_pollen_counts,152.5,3046,3077,NA,Alseis,1
llaviucu_pollen_counts,157.5,3115,3154,NA,Alseis,2
llaviucu_pollen_counts,170,3306,3345,NA,Alseis,1
llaviucu_pollen_counts,175,3384,3422,NA,Alseis,1
llaviucu_pollen_counts,35,1142,1205,NA,Alchornea.Type.2,1
llaviucu_pollen_counts,10,469,535,NA,cf.Sapindaceae,1
llaviucu_pollen_counts,55,1521,1561,NA,cf.Sapindaceae,4
llaviucu_pollen_counts,75,1836,1875,NA,cf.Sapindaceae,1
llaviucu_pollen_counts,82.5,1953,1992,NA,cf.Sapindaceae,1
llaviucu_pollen_counts,130,2690,2727,NA,cf.Sapindaceae,3
llaviucu_pollen_counts,132.5,2727,2765,NA,cf.Sapindaceae,1
llaviucu_pollen_counts,0,-59,-53,NA,Alternanthera,1
llaviucu_pollen_counts,50,1445,1483,NA,Alternanthera,1
llaviucu_pollen_counts,60,1601,1640,NA,Alternanthera,1
llaviucu_pollen_counts,70,1758,1797,NA,Alternanthera,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Alternanthera,1
llaviucu_pollen_counts,90,2068,2106,NA,Alternanthera,1
llaviucu_pollen_counts,112.5,2415,2454,NA,Alternanthera,1
